_id,MonthEnding,HBT,HBTQF,PatientType,WaitType,Specialty,SpecialtyQF,Waits,WaitsQF,WaitsOver12Weeks,WaitsOver12WeeksQF,WaitsOver52Weeks,WaitsOver52WeeksQF,WaitsOver78Weeks,WaitsOver78WeeksQF,WaitsOver104Weeks,WaitsOver104WeeksQF,Median,MedianQF,90thPercentile,90thPercentileQF
26490,20240930,S08000015,,Inpatient/Day case,Completed,E12,,8,,0,,0,,0,,0,,,:,,:
26491,20250930,S08000015,,Inpatient/Day case,Completed,E12,,4,,0,,0,,0,,0,,,:,,:
26492,20231130,S08000015,,Inpatient/Day case,Completed,E12,,6,,0,,0,,0,,0,,,:,,:
26493,20241130,S08000015,,Inpatient/Day case,Completed,E12,,4,,0,,0,,0,,0,,,:,,:
26494,20251130,S08000015,,Inpatient/Day case,Completed,E12,,3,,0,,0,,0,,0,,,:,,:
26495,20240131,S08000015,,Inpatient/Day case,Completed,E12,,4,,0,,0,,0,,0,,,:,,:
26496,20250131,S08000015,,Inpatient/Day case,Completed,E12,,5,,0,,0,,0,,0,,,:,,:
26497,20240331,S08000015,,Inpatient/Day case,Completed,E12,,3,,0,,0,,0,,0,,,:,,:
26498,20250331,S08000015,,Inpatient/Day case,Completed,E12,,3,,0,,0,,0,,0,,,:,,:
26499,20240531,S08000015,,Inpatient/Day case,Completed,E12,,2,,0,,0,,0,,0,,,:,,:
26500,20250531,S08000015,,Inpatient/Day case,Completed,E12,,4,,0,,0,,0,,0,,,:,,:
26501,20240731,S08000015,,Inpatient/Day case,Completed,E12,,4,,0,,0,,0,,0,,,:,,:
26502,20250731,S08000015,,Inpatient/Day case,Completed,E12,,5,,0,,0,,0,,0,,,:,,:
26503,20240831,S08000015,,Inpatient/Day case,Completed,E12,,15,,0,,0,,0,,0,,,:,,:
26504,20250831,S08000015,,Inpatient/Day case,Completed,E12,,2,,0,,0,,0,,0,,,:,,:
26505,20241031,S08000015,,Inpatient/Day case,Completed,E12,,7,,0,,0,,0,,0,,,:,,:
26506,20251031,S08000015,,Inpatient/Day case,Completed,E12,,6,,0,,0,,0,,0,,,:,,:
26507,20231231,S08000015,,Inpatient/Day case,Completed,E12,,3,,1,,0,,0,,0,,,:,,:
26508,20241231,S08000015,,Inpatient/Day case,Completed,E12,,6,,0,,0,,0,,0,,,:,,:
26509,20250228,S08000015,,Inpatient/Day case,Completed,F2,,72,,34,,5,,4,,4,,83,,295.8,
26510,20240229,S08000015,,Inpatient/Day case,Completed,F2,,83,,27,,7,,5,,2,,32,,330.6,
26511,20240430,S08000015,,Inpatient/Day case,Completed,F2,,64,,28,,11,,5,,0,,61.5,,501,
26512,20250430,S08000015,,Inpatient/Day case,Completed,F2,,72,,34,,19,,11,,1,,76,,576,
26513,20240630,S08000015,,Inpatient/Day case,Completed,F2,,56,,17,,5,,3,,2,,38.5,,262,
26514,20250630,S08000015,,Inpatient/Day case,Completed,F2,,61,,24,,10,,7,,4,,63,,648,
26515,20240930,S08000015,,Inpatient/Day case,Completed,F2,,63,,20,,7,,4,,2,,41,,428.2,
26516,20250930,S08000015,,Inpatient/Day case,Completed,F2,,68,,30,,8,,3,,0,,69.5,,416,
26517,20231130,S08000015,,Inpatient/Day case,Completed,F2,,84,,42,,24,,13,,5,,87.5,,630.2,
26518,20241130,S08000015,,Inpatient/Day case,Completed,F2,,69,,31,,16,,10,,5,,68,,626.8,
26519,20251130,S08000015,,Inpatient/Day case,Completed,F2,,98,,51,,23,,11,,2,,90,,561.1,
26520,20240131,S08000015,,Inpatient/Day case,Completed,F2,,80,,27,,11,,6,,3,,44,,466.7,
26521,20250131,S08000015,,Inpatient/Day case,Completed,F2,,66,,23,,5,,4,,3,,51.5,,333,
26522,20240331,S08000015,,Inpatient/Day case,Completed,F2,,64,,31,,18,,11,,6,,66.5,,697.9,
26523,20250331,S08000015,,Inpatient/Day case,Completed,F2,,80,,23,,7,,4,,2,,34,,261.9,
26524,20240531,S08000015,,Inpatient/Day case,Completed,F2,,77,,32,,14,,10,,5,,61,,571.8,
26525,20250531,S08000015,,Inpatient/Day case,Completed,F2,,67,,24,,9,,3,,1,,50,,385.4,
26526,20240731,S08000015,,Inpatient/Day case,Completed,F2,,64,,24,,8,,3,,0,,52.5,,388.5,
26527,20250731,S08000015,,Inpatient/Day case,Completed,F2,,73,,31,,17,,13,,3,,50,,611.6,
26528,20240831,S08000015,,Inpatient/Day case,Completed,F2,,71,,26,,8,,1,,0,,49,,376,
26529,20250831,S08000015,,Inpatient/Day case,Completed,F2,,80,,37,,18,,11,,2,,63.5,,579.9,
26530,20241031,S08000015,,Inpatient/Day case,Completed,F2,,80,,34,,15,,10,,5,,67.5,,573.6,
26531,20251031,S08000015,,Inpatient/Day case,Completed,F2,,92,,43,,17,,10,,1,,78.5,,547.4,
26532,20231231,S08000015,,Inpatient/Day case,Completed,F2,,60,,21,,12,,10,,7,,56,,767.2,
26533,20241231,S08000015,,Inpatient/Day case,Completed,F2,,62,,35,,15,,7,,5,,108.5,,565.4,
26534,20250228,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26535,20240229,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26536,20240430,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26537,20250430,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26538,20240630,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26539,20250630,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26540,20240930,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26541,20250930,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26542,20231130,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26543,20241130,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26544,20251130,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26545,20240131,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26546,20250131,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26547,20240331,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26548,20250331,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26549,20240531,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26550,20250531,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26551,20240731,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26552,20250731,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26553,20240831,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26554,20250831,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26555,20241031,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26556,20251031,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26557,20231231,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26558,20241231,S08000015,,Inpatient/Day case,Completed,G1,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26559,20250228,S08000015,,Inpatient/Day case,Completed,H1,,2,,0,,0,,0,,0,,,:,,:
26560,20240229,S08000015,,Inpatient/Day case,Completed,H1,,5,,0,,0,,0,,0,,,:,,:
26561,20240430,S08000015,,Inpatient/Day case,Completed,H1,,4,,0,,0,,0,,0,,,:,,:
26562,20250430,S08000015,,Inpatient/Day case,Completed,H1,,1,,0,,0,,0,,0,,,:,,:
26563,20240630,S08000015,,Inpatient/Day case,Completed,H1,,1,,0,,0,,0,,0,,,:,,:
26564,20250630,S08000015,,Inpatient/Day case,Completed,H1,,2,,0,,0,,0,,0,,,:,,:
26565,20240930,S08000015,,Inpatient/Day case,Completed,H1,,2,,0,,0,,0,,0,,,:,,:
26566,20250930,S08000015,,Inpatient/Day case,Completed,H1,,3,,0,,0,,0,,0,,,:,,:
26567,20231130,S08000015,,Inpatient/Day case,Completed,H1,,1,,0,,0,,0,,0,,,:,,:
26568,20241130,S08000015,,Inpatient/Day case,Completed,H1,,4,,0,,0,,0,,0,,,:,,:
26569,20251130,S08000015,,Inpatient/Day case,Completed,H1,,2,,0,,0,,0,,0,,,:,,:
26570,20240131,S08000015,,Inpatient/Day case,Completed,H1,,1,,0,,0,,0,,0,,,:,,:
26571,20250131,S08000015,,Inpatient/Day case,Completed,H1,,6,,0,,0,,0,,0,,,:,,:
26572,20240331,S08000015,,Inpatient/Day case,Completed,H1,,6,,0,,0,,0,,0,,,:,,:
26573,20250331,S08000015,,Inpatient/Day case,Completed,H1,,4,,0,,0,,0,,0,,,:,,:
26574,20240531,S08000015,,Inpatient/Day case,Completed,H1,,5,,0,,0,,0,,0,,,:,,:
26575,20250531,S08000015,,Inpatient/Day case,Completed,H1,,2,,0,,0,,0,,0,,,:,,:
26576,20240731,S08000015,,Inpatient/Day case,Completed,H1,,3,,0,,0,,0,,0,,,:,,:
26577,20250731,S08000015,,Inpatient/Day case,Completed,H1,,3,,0,,0,,0,,0,,,:,,:
26578,20240831,S08000015,,Inpatient/Day case,Completed,H1,,2,,0,,0,,0,,0,,,:,,:
26579,20250831,S08000015,,Inpatient/Day case,Completed,H1,,3,,0,,0,,0,,0,,,:,,:
26580,20241031,S08000015,,Inpatient/Day case,Completed,H1,,2,,0,,0,,0,,0,,,:,,:
26581,20251031,S08000015,,Inpatient/Day case,Completed,H1,,3,,0,,0,,0,,0,,,:,,:
26582,20231231,S08000015,,Inpatient/Day case,Completed,H1,,4,,0,,0,,0,,0,,,:,,:
26583,20250228,S08000015,,Inpatient/Day case,Completed,J4,,1,,0,,0,,0,,0,,,:,,:
26584,20240229,S08000015,,Inpatient/Day case,Completed,J4,,1,,0,,0,,0,,0,,,:,,:
26585,20240430,S08000015,,Inpatient/Day case,Completed,J4,,6,,0,,0,,0,,0,,,:,,:
26586,20250430,S08000015,,Inpatient/Day case,Completed,J4,,2,,0,,0,,0,,0,,,:,,:
26587,20240630,S08000015,,Inpatient/Day case,Completed,J4,,3,,0,,0,,0,,0,,,:,,:
26588,20250630,S08000015,,Inpatient/Day case,Completed,J4,,4,,0,,0,,0,,0,,,:,,:
26589,20240930,S08000015,,Inpatient/Day case,Completed,J4,,7,,1,,1,,1,,1,,,:,,:
26590,20231130,S08000015,,Inpatient/Day case,Completed,J4,,6,,0,,0,,0,,0,,,:,,:
26591,20241130,S08000015,,Inpatient/Day case,Completed,J4,,2,,0,,0,,0,,0,,,:,,:
26592,20251130,S08000015,,Inpatient/Day case,Completed,J4,,4,,0,,0,,0,,0,,,:,,:
26593,20240131,S08000015,,Inpatient/Day case,Completed,J4,,7,,1,,0,,0,,0,,,:,,:
26594,20250131,S08000015,,Inpatient/Day case,Completed,J4,,1,,0,,0,,0,,0,,,:,,:
26595,20240331,S08000015,,Inpatient/Day case,Completed,J4,,4,,0,,0,,0,,0,,,:,,:
26596,20250331,S08000015,,Inpatient/Day case,Completed,J4,,3,,0,,0,,0,,0,,,:,,:
26597,20240531,S08000015,,Inpatient/Day case,Completed,J4,,10,,0,,0,,0,,0,,,:,,:
26598,20250531,S08000015,,Inpatient/Day case,Completed,J4,,4,,0,,0,,0,,0,,,:,,:
26599,20240731,S08000015,,Inpatient/Day case,Completed,J4,,2,,0,,0,,0,,0,,,:,,:
26600,20250731,S08000015,,Inpatient/Day case,Completed,J4,,3,,0,,0,,0,,0,,,:,,:
26601,20240831,S08000015,,Inpatient/Day case,Completed,J4,,9,,0,,0,,0,,0,,,:,,:
26602,20250831,S08000015,,Inpatient/Day case,Completed,J4,,1,,0,,0,,0,,0,,,:,,:
26603,20241031,S08000015,,Inpatient/Day case,Completed,J4,,5,,0,,0,,0,,0,,,:,,:
26604,20251031,S08000015,,Inpatient/Day case,Completed,J4,,2,,0,,0,,0,,0,,,:,,:
26605,20231231,S08000015,,Inpatient/Day case,Completed,J4,,7,,0,,0,,0,,0,,,:,,:
26606,20241231,S08000015,,Inpatient/Day case,Completed,J4,,1,,0,,0,,0,,0,,,:,,:
26607,20251130,S08000015,,Inpatient/Day case,Completed,R2,,,:u,,:u,,:u,,:u,,:u,,:u,,:u
26608,20250228,S08000016,,Inpatient/Day case,Completed,C11,,59,,25,,7,,2,,0,,62,,397.4,
26609,20240229,S08000016,,Inpatient/Day case,Completed,C11,,78,,41,,27,,21,,11,,91.5,,741.3,
26610,20240430,S08000016,,Inpatient/Day case,Completed,C11,,74,,32,,14,,6,,2,,68.5,,463.7,
26611,20250430,S08000016,,Inpatient/Day case,Completed,C11,,71,,26,,8,,3,,2,,62,,380,
26612,20240630,S08000016,,Inpatient/Day case,Completed,C11,,68,,23,,15,,6,,3,,52.5,,500.3,
26613,20250630,S08000016,,Inpatient/Day case,Completed,C11,,75,,35,,9,,2,,0,,63,,461,
26614,20240930,S08000016,,Inpatient/Day case,Completed,C11,,64,,25,,9,,2,,2,,45.5,,401.2,
26615,20250930,S08000016,,Inpatient/Day case,Completed,C11,,63,,30,,5,,0,,0,,79,,340.2,
26616,20231130,S08000016,,Inpatient/Day case,Completed,C11,,73,,27,,19,,18,,8,,44,,731.8,
26617,20241130,S08000016,,Inpatient/Day case,Completed,C11,,65,,17,,5,,1,,1,,34,,301,
26618,20251130,S08000016,,Inpatient/Day case,Completed,C11,,53,,13,,3,,1,,0,,43,,295,
26619,20240131,S08000016,,Inpatient/Day case,Completed,C11,,70,,28,,14,,10,,3,,54,,676.7,
26620,20250131,S08000016,,Inpatient/Day case,Completed,C11,,75,,23,,8,,4,,3,,63,,369,
26621,20240331,S08000016,,Inpatient/Day case,Completed,C11,,104,,57,,41,,29,,9,,114,,715.2,
26622,20250331,S08000016,,Inpatient/Day case,Completed,C11,,78,,30,,15,,2,,2,,38.5,,420.2,
26623,20240531,S08000016,,Inpatient/Day case,Completed,C11,,84,,32,,17,,7,,3,,43.5,,484.4,
26624,20250531,S08000016,,Inpatient/Day case,Completed,C11,,76,,31,,8,,1,,1,,64.5,,363,
26625,20240731,S08000016,,Inpatient/Day case,Completed,C11,,77,,30,,12,,6,,4,,37,,486.2,
26626,20250731,S08000016,,Inpatient/Day case,Completed,C11,,67,,22,,7,,3,,1,,50,,362.6,
26627,20240831,S08000016,,Inpatient/Day case,Completed,C11,,77,,28,,13,,5,,1,,54,,475.8,
26628,20250831,S08000016,,Inpatient/Day case,Completed,C11,,65,,30,,6,,2,,0,,77,,348.6,
26629,20241031,S08000016,,Inpatient/Day case,Completed,C11,,77,,29,,11,,3,,1,,37,,383.4,
26630,20251031,S08000016,,Inpatient/Day case,Completed,C11,,80,,34,,5,,2,,1,,63,,335,
26631,20231231,S08000016,,Inpatient/Day case,Completed,C11,,54,,19,,4,,3,,1,,52.5,,334.1,
26632,20241231,S08000016,,Inpatient/Day case,Completed,C11,,62,,17,,8,,5,,2,,39,,432.8,
26633,20250228,S08000016,,Inpatient/Day case,Completed,C5,,13,,5,,3,,2,,0,,,:,,:
26634,20240229,S08000016,,Inpatient/Day case,Completed,C5,,14,,7,,0,,0,,0,,,:,,:
26635,20240430,S08000016,,Inpatient/Day case,Completed,C5,,15,,7,,6,,3,,0,,,:,,:
26636,20250430,S08000016,,Inpatient/Day case,Completed,C5,,22,,17,,16,,12,,0,,551,,656.9,
26637,20240630,S08000016,,Inpatient/Day case,Completed,C5,,18,,6,,5,,5,,3,,,:,,:
26638,20250630,S08000016,,Inpatient/Day case,Completed,C5,,22,,14,,8,,7,,1,,290,,692.5,
26639,20240930,S08000016,,Inpatient/Day case,Completed,C5,,15,,8,,6,,4,,1,,,:,,:
26640,20250930,S08000016,,Inpatient/Day case,Completed,C5,,31,,17,,10,,5,,0,,140,,588,
26641,20231130,S08000016,,Inpatient/Day case,Completed,C5,,13,,5,,0,,0,,0,,,:,,:
26642,20241130,S08000016,,Inpatient/Day case,Completed,C5,,17,,9,,4,,3,,0,,,:,,:
26643,20251130,S08000016,,Inpatient/Day case,Completed,C5,,25,,17,,14,,1,,0,,382,,494,
26644,20240131,S08000016,,Inpatient/Day case,Completed,C5,,22,,10,,5,,3,,0,,40,,582.9,
26645,20250131,S08000016,,Inpatient/Day case,Completed,C5,,16,,7,,3,,3,,0,,,:,,:
26646,20240331,S08000016,,Inpatient/Day case,Completed,C5,,20,,15,,4,,1,,1,,126,,494.6,
26647,20250331,S08000016,,Inpatient/Day case,Completed,C5,,19,,11,,11,,9,,1,,,:,,:
26648,20240531,S08000016,,Inpatient/Day case,Completed,C5,,13,,4,,2,,2,,2,,,:,,:
26649,20250531,S08000016,,Inpatient/Day case,Completed,C5,,15,,8,,5,,5,,1,,,:,,:
26650,20240731,S08000016,,Inpatient/Day case,Completed,C5,,15,,9,,6,,5,,3,,,:,,:
26651,20250731,S08000016,,Inpatient/Day case,Completed,C5,,18,,11,,9,,7,,1,,,:,,:
26652,20240831,S08000016,,Inpatient/Day case,Completed,C5,,13,,7,,5,,4,,2,,,:,,:
26653,20250831,S08000016,,Inpatient/Day case,Completed,C5,,16,,7,,6,,2,,0,,,:,,:
26654,20241031,S08000016,,Inpatient/Day case,Completed,C5,,21,,11,,5,,2,,1,,93,,534,
26655,20251031,S08000016,,Inpatient/Day case,Completed,C5,,22,,18,,18,,3,,0,,450,,553.6,
26656,20231231,S08000016,,Inpatient/Day case,Completed,C5,,19,,8,,4,,0,,0,,,:,,:
26657,20241231,S08000016,,Inpatient/Day case,Completed,C5,,14,,8,,6,,4,,2,,,:,,:
26658,20250228,S08000016,,Inpatient/Day case,Completed,C7,,72,,51,,1,,0,,0,,111,,152.9,
26659,20240229,S08000016,,Inpatient/Day case,Completed,C7,,96,,12,,1,,0,,0,,14,,91.5,
26660,20240430,S08000016,,Inpatient/Day case,Completed,C7,,115,,7,,1,,1,,1,,20,,49.8,
26661,20250430,S08000016,,Inpatient/Day case,Completed,C7,,69,,18,,3,,0,,0,,62,,218.2,
26662,20240630,S08000016,,Inpatient/Day case,Completed,C7,,63,,22,,0,,0,,0,,34,,219,
26663,20250630,S08000016,,Inpatient/Day case,Completed,C7,,63,,35,,12,,1,,0,,90,,497.4,
26664,20240930,S08000016,,Inpatient/Day case,Completed,C7,,90,,55,,3,,0,,0,,97,,281.1,
26665,20250930,S08000016,,Inpatient/Day case,Completed,C7,,92,,50,,4,,3,,0,,90,,190.3,
26666,20231130,S08000016,,Inpatient/Day case,Completed,C7,,83,,24,,1,,1,,0,,69,,166.6,
26667,20241130,S08000016,,Inpatient/Day case,Completed,C7,,45,,17,,1,,0,,0,,56,,328.6,
26668,20251130,S08000016,,Inpatient/Day case,Completed,C7,,213,,35,,0,,0,,0,,34,,107.4,
26669,20240131,S08000016,,Inpatient/Day case,Completed,C7,,118,,49,,0,,0,,0,,69,,134.8,
26670,20250131,S08000016,,Inpatient/Day case,Completed,C7,,90,,64,,6,,1,,0,,146.5,,189.7,
26671,20240331,S08000016,,Inpatient/Day case,Completed,C7,,66,,11,,0,,0,,0,,11.5,,109.5,
26672,20250331,S08000016,,Inpatient/Day case,Completed,C7,,64,,24,,2,,0,,0,,62,,170.5,
26673,20240531,S08000016,,Inpatient/Day case,Completed,C7,,90,,6,,0,,0,,0,,20,,56.1,
26674,20250531,S08000016,,Inpatient/Day case,Completed,C7,,83,,31,,19,,0,,0,,67,,495.4,
26675,20240731,S08000016,,Inpatient/Day case,Completed,C7,,69,,16,,8,,1,,0,,28,,387.8,
26676,20250731,S08000016,,Inpatient/Day case,Completed,C7,,63,,21,,9,,1,,0,,62,,527,
26677,20240831,S08000016,,Inpatient/Day case,Completed,C7,,62,,22,,0,,0,,0,,55,,250.6,
26678,20250831,S08000016,,Inpatient/Day case,Completed,C7,,78,,27,,2,,2,,0,,57,,105,
26679,20241031,S08000016,,Inpatient/Day case,Completed,C7,,68,,50,,0,,0,,0,,104,,308.3,
26680,20251031,S08000016,,Inpatient/Day case,Completed,C7,,200,,43,,6,,3,,1,,26,,104.5,
26681,20231231,S08000016,,Inpatient/Day case,Completed,C7,,28,,7,,0,,0,,0,,49,,87.4,
26682,20241231,S08000016,,Inpatient/Day case,Completed,C7,,58,,22,,3,,0,,0,,54.5,,344.8,
26683,20250228,S08000016,,Inpatient/Day case,Completed,C8,,59,,49,,16,,5,,1,,240,,531.6,
26684,20240229,S08000016,,Inpatient/Day case,Completed,C8,,53,,36,,21,,8,,3,,212,,642.2,
26685,20240430,S08000016,,Inpatient/Day case,Completed,C8,,56,,43,,24,,7,,3,,327.5,,586.5,
26686,20250430,S08000016,,Inpatient/Day case,Completed,C8,,74,,57,,14,,7,,2,,173.5,,529.2,
26687,20240630,S08000016,,Inpatient/Day case,Completed,C8,,73,,52,,11,,3,,0,,125,,485.8,
26688,20250630,S08000016,,Inpatient/Day case,Completed,C8,,60,,49,,13,,3,,0,,188.5,,478.5,
26689,20240930,S08000016,,Inpatient/Day case,Completed,C8,,65,,54,,10,,3,,0,,212,,437.6,
26690,20250930,S08000016,,Inpatient/Day case,Completed,C8,,65,,52,,16,,7,,1,,139,,541.2,
26691,20231130,S08000016,,Inpatient/Day case,Completed,C8,,74,,66,,18,,9,,7,,258.5,,674.1,
26692,20241130,S08000016,,Inpatient/Day case,Completed,C8,,74,,50,,19,,8,,1,,135,,555.9,
26693,20251130,S08000016,,Inpatient/Day case,Completed,C8,,69,,55,,17,,4,,1,,191,,473.8,
26694,20240131,S08000016,,Inpatient/Day case,Completed,C8,,48,,37,,17,,12,,6,,270,,793.5,
26695,20250131,S08000016,,Inpatient/Day case,Completed,C8,,64,,55,,17,,7,,3,,185,,538.2,
26696,20240331,S08000016,,Inpatient/Day case,Completed,C8,,63,,52,,25,,11,,3,,279,,626.6,
26697,20250331,S08000016,,Inpatient/Day case,Completed,C8,,67,,55,,16,,7,,1,,210,,545.2,
26698,20240531,S08000016,,Inpatient/Day case,Completed,C8,,80,,56,,16,,6,,1,,127,,477.6,
26699,20250531,S08000016,,Inpatient/Day case,Completed,C8,,56,,44,,13,,4,,1,,202,,472,
26700,20240731,S08000016,,Inpatient/Day case,Completed,C8,,70,,55,,20,,6,,1,,216,,529,
26701,20250731,S08000016,,Inpatient/Day case,Completed,C8,,81,,66,,17,,3,,0,,238,,463,
26702,20240831,S08000016,,Inpatient/Day case,Completed,C8,,65,,48,,16,,5,,0,,196,,511.8,
26703,20250831,S08000016,,Inpatient/Day case,Completed,C8,,74,,54,,6,,2,,0,,145.5,,354.6,
26704,20241031,S08000016,,Inpatient/Day case,Completed,C8,,68,,58,,22,,9,,0,,225,,565.7,
26705,20251031,S08000016,,Inpatient/Day case,Completed,C8,,81,,61,,23,,8,,0,,196,,544,
26706,20231231,S08000016,,Inpatient/Day case,Completed,C8,,66,,53,,21,,13,,5,,256.5,,639,
26707,20241231,S08000016,,Inpatient/Day case,Completed,C8,,69,,51,,13,,4,,0,,135,,459.4,
26708,20250228,S08000016,,Inpatient/Day case,Completed,CA,,5,,2,,0,,0,,0,,,:,,:
26709,20240229,S08000016,,Inpatient/Day case,Completed,CA,,2,,1,,0,,0,,0,,,:,,:
26710,20240430,S08000016,,Inpatient/Day case,Completed,CA,,3,,3,,0,,0,,0,,,:,,:
26711,20240630,S08000016,,Inpatient/Day case,Completed,CA,,3,,3,,1,,0,,0,,,:,,:
26712,20250630,S08000016,,Inpatient/Day case,Completed,CA,,2,,2,,0,,0,,0,,,:,,:
26713,20250930,S08000016,,Inpatient/Day case,Completed,CA,,4,,3,,2,,0,,0,,,:,,:
26714,20231130,S08000016,,Inpatient/Day case,Completed,CA,,6,,3,,0,,0,,0,,,:,,:
26715,20241130,S08000016,,Inpatient/Day case,Completed,CA,,5,,5,,1,,1,,0,,,:,,:
26716,20251130,S08000016,,Inpatient/Day case,Completed,CA,,6,,5,,5,,0,,0,,,:,,:
26717,20250131,S08000016,,Inpatient/Day case,Completed,CA,,3,,3,,0,,0,,0,,,:,,:
26718,20240531,S08000016,,Inpatient/Day case,Completed,CA,,3,,2,,0,,0,,0,,,:,,:
26719,20240831,S08000016,,Inpatient/Day case,Completed,CA,,3,,2,,0,,0,,0,,,:,,:
26720,20250831,S08000016,,Inpatient/Day case,Completed,CA,,4,,4,,4,,0,,0,,,:,,:
26721,20251031,S08000016,,Inpatient/Day case,Completed,CA,,3,,2,,2,,0,,0,,,:,,:
26722,20231231,S08000016,,Inpatient/Day case,Completed,CA,,2,,1,,0,,0,,0,,,:,,:
26723,20250228,S08000016,,Inpatient/Day case,Completed,CB,,27,,16,,5,,3,,0,,110,,487.8,
26724,20240229,S08000016,,Inpatient/Day case,Completed,CB,,20,,4,,3,,1,,1,,38,,488.7,
26725,20240430,S08000016,,Inpatient/Day case,Completed,CB,,20,,11,,7,,2,,1,,211,,542,
26726,20250430,S08000016,,Inpatient/Day case,Completed,CB,,43,,19,,9,,4,,1,,68,,490,
26727,20240630,S08000016,,Inpatient/Day case,Completed,CB,,19,,13,,4,,4,,3,,,:,,:
26728,20250630,S08000016,,Inpatient/Day case,Completed,CB,,14,,4,,0,,0,,0,,,:,,:
26729,20240930,S08000016,,Inpatient/Day case,Completed,CB,,35,,16,,9,,6,,0,,63,,593.8,
26730,20250930,S08000016,,Inpatient/Day case,Completed,CB,,30,,19,,6,,1,,0,,113,,438.6,
26731,20231130,S08000016,,Inpatient/Day case,Completed,CB,,29,,15,,10,,4,,2,,106,,688.8,
26732,20241130,S08000016,,Inpatient/Day case,Completed,CB,,31,,13,,4,,3,,2,,75,,526,
26733,20251130,S08000016,,Inpatient/Day case,Completed,CB,,31,,18,,6,,1,,0,,158,,411,
26734,20240131,S08000016,,Inpatient/Day case,Completed,CB,,25,,9,,7,,1,,0,,44,,489.2,
26735,20250131,S08000016,,Inpatient/Day case,Completed,CB,,30,,21,,8,,5,,0,,119.5,,580.2,
26736,20240331,S08000016,,Inpatient/Day case,Completed,CB,,41,,28,,21,,12,,4,,417,,724,
26737,20250331,S08000016,,Inpatient/Day case,Completed,CB,,21,,16,,5,,3,,1,,140,,576,
26738,20240531,S08000016,,Inpatient/Day case,Completed,CB,,32,,13,,6,,4,,2,,57.5,,544.9,
26739,20250531,S08000016,,Inpatient/Day case,Completed,CB,,39,,21,,8,,6,,0,,94,,621.6,
26740,20240731,S08000016,,Inpatient/Day case,Completed,CB,,33,,18,,5,,4,,2,,99,,600,
26741,20250731,S08000016,,Inpatient/Day case,Completed,CB,,17,,8,,3,,2,,0,,,:,,:
26742,20240831,S08000016,,Inpatient/Day case,Completed,CB,,18,,8,,2,,2,,0,,,:,,:
26743,20250831,S08000016,,Inpatient/Day case,Completed,CB,,29,,21,,13,,1,,0,,175,,526.6,
26744,20241031,S08000016,,Inpatient/Day case,Completed,CB,,27,,6,,1,,0,,0,,65,,278.2,
26745,20251031,S08000016,,Inpatient/Day case,Completed,CB,,50,,27,,9,,1,,0,,96.5,,429,
26746,20231231,S08000016,,Inpatient/Day case,Completed,CB,,24,,11,,4,,2,,1,,67,,458.2,
